Id,Postcode,Locality,State,Region,Latitude,Longitude
3631,2665,KAMARAH,NSW,Riverina,-34.4151859,146.745913
3632,2665,MIRROOL,NSW,Riverina,-34.3101715,147.0955059
3633,2665,MOOMBOOLDOOL,NSW,Riverina,-34.3272587,146.7113742
3634,2665,MOUNT CRYSTAL,NSW,Riverina,-34.5088443,146.6884793
20614,2665,QUANDARY,NSW,Riverina,-34.3714052,147.3217523
3635,2665,TARA,NSW,Riverina,-34.5013459,147.1644103
3636,2665,WALLEROOBIE,NSW,Riverina,-34.492456,147.0474299
3637,2666,COMBANING,NSW,Riverina,-34.52279,147.6867892
3638,2666,DIRNASEER,NSW,Riverina,-34.6078771,147.7654549
3639,2666,GIDGINBUNG,NSW,Riverina,-34.3539092,147.4878316
3640,2666,GROGAN,NSW,Riverina,-34.3523653,147.7126362
3641,2666,JUNEE REEFS,NSW,Riverina,-34.7601169,147.6853509
3642,2666,MIMOSA,NSW,Riverina,-34.44133,147.4051189
3643,2666,MORANGARELL,NSW,Riverina,-34.1997072,147.6747221
3644,2666,NARRABURRA,NSW,Riverina,-34.3822949,147.6175882
3645,2666,PUCAWAN,NSW,Riverina,-34.3665886,147.4167735
3646,2666,QUANDARY,NSW,Riverina,-34.3714,147.322
3647,2666,REEFTON,NSW,Riverina,-34.2436366,147.4358763
3648,2666,SEBASTOPOL,NSW,Riverina,-34.5723967,147.5044542
3649,2666,SPRINGDALE,NSW,Riverina,-34.465101,147.7435137
3650,2666,TEMORA,NSW,Riverina,-34.4450316,147.5360981
3651,2666,TRUNGLEY HALL,NSW,Riverina,-34.2917756,147.5555951
3652,2668,BARMEDMAN,NSW,Riverina,-34.0966466,147.4174803
3653,2669,BYGALORIE,NSW,Riverina,-33.495973,146.803389
3654,2669,ERIGOLIA,NSW,Riverina,-33.8491368,146.4206323
3655,2669,GIRRAL,NSW,Riverina,-33.7175954,147.1741355
3656,2669,GUBBATA,NSW,Riverina,-33.6354,146.545
3657,2669,KIKOIRA,NSW,Riverina,-33.6447782,146.5486991
3658,2669,MELBERGEN,NSW,Riverina,-33.7448549,146.0103329
3659,2669,NARADHAN,NSW,Riverina,-33.5827196,146.3310287
3660,2669,NORTH YALGOGRIN,NSW,Riverina,-33.8385,146.843
3661,2669,RANKINS SPRINGS,NSW,Riverina,-33.8461259,146.2534661
3662,2669,TALLIMBA,NSW,Riverina,-34.0032692,146.8869926
3663,2669,TULLIBIGEAL,NSW,Riverina,-33.4213674,146.7264972
3664,2669,UNGARIE,NSW,Riverina,-33.6415417,146.9747274
3665,2669,WEETHALLE,NSW,Riverina,-33.8684938,146.6166719
3666,2669,WEJA,NSW,Riverina,-33.538752,146.826606
3667,2669,YADDRA,NSW,Riverina,-33.3574,146.68
3668,2671,ALLEENA,NSW,Central West,-34.0288438,147.1369084
20615,2671,BACK CREEK,NSW,Central West,-33.7821988,147.5233544
3669,2671,BURCHER,NSW,Central West,-33.516287,147.2531879
3670,2671,LAKE COWAL,NSW,Central West,-33.6045093,147.4401006
20616,2671,NORTH YALGOGRIN,NSW,Central West,-33.8384729,146.842707
3671,2671,WEST WYALONG,NSW,Central West,-33.9167698,147.2043777
3672,2671,WYALONG,NSW,Central West,-33.9268588,147.2365141
3673,2672,BURGOONEY,NSW,Far West and Orana,-33.38527,146.581782
20617,2672,CURLEW WATERS,NSW,Far West and Orana,-33.2622457,146.4341952
3674,2672,LAKE CARGELLIGO,NSW,Far West and Orana,-33.2985866,146.3724762
3675,2672,MURRIN BRIDGE,NSW,Far West and Orana,-33.2066985,146.3711162
3676,2672,WARGAMBEGAL,NSW,Far West and Orana,-33.4352826,146.4721441
3677,2675,HILLSTON,NSW,Riverina,-33.485278,145.532778
3678,2675,LAKE BREWSTER,NSW,Riverina,-33.4585216,145.9940049
3679,2675,MONIA GAP,NSW,Riverina,-33.5980992,145.9586571
3680,2675,ROTO,NSW,Riverina,-33.0344259,145.1846407
3681,2675,WALLANTHERY,NSW,Riverina,-33.3473758,145.8346369
3682,2675,WHITE TOP,NSW,Riverina,-33.7497,145.917
3683,2678,CHARLES STURT UNIVERSITY,NSW,Riverina,-35.0612323,147.3581255
24092,2678,RIVERINA MC,NSW,Riverina,-35.0612323,147.3581255
3684,2678,RIVERINA MSC,NSW,Riverina,-35.0584,147.354
3685,2680,BEELBANGERA,NSW,Riverina,-34.2491286,146.1048314
3686,2680,BENEREMBAH,NSW,Riverina,-34.5593694,145.8730295
3687,2680,BILBUL,NSW,Riverina,-34.275,146.15
3688,2680,GRIFFITH,NSW,Riverina,-34.2800883,146.0455313
3689,2680,GRIFFITH DC,NSW,Riverina,-34.2832,146.059
3690,2680,GRIFFITH EAST,NSW,Riverina,-34.2983966,146.0868901
3691,2680,HANWOOD,NSW,Riverina,-34.333333,146.033333
3692,2680,KOOBA,NSW,Riverina,-34.4253991,146.1168336
3693,2680,LAKE WYANGAN,NSW,Riverina,-34.2177071,146.0222113
3694,2680,NERICON,NSW,Riverina,-34.1864053,146.0452584
3695,2680,THARBOGANG,NSW,Riverina,-34.2631073,145.9835473
3696,2680,WARBURN,NSW,Riverina,-34.1775431,145.9364879
3697,2680,WARRAWIDGEE,NSW,Riverina,-34.2936703,145.8015973
3698,2680,WIDGELLI,NSW,Riverina,-34.3357655,146.1583391
3699,2680,WILLBRIGGIE,NSW,Riverina,-34.4170121,145.9891228
3700,2680,YOOGALI,NSW,Riverina,-34.3,146.083333
3701,2681,MYALL PARK,NSW,Riverina,-34.1675583,146.1037645
3702,2681,YENDA,NSW,Riverina,-34.2451524,146.2026955
3703,2700,BIRREGO,NSW,Riverina,-34.948803,146.5993622
20618,2700,BUNDURE,NSW,Riverina,-35.1664,145.81
3704,2700,COLINROOBIE,NSW,Riverina,-34.4407551,146.580394
3705,2700,COROBIMILLA,NSW,Riverina,-34.8672841,146.4114539
3706,2700,CUDGEL,NSW,Riverina,-34.6755477,146.4395707
20619,2700,EUROLEY,NSW,Riverina,-34.6366901,146.2871579
3707,2700,FAITHFULL,NSW,Riverina,-35.0666667,146.7
20620,2700,GILLENBAH,NSW,Riverina,-34.754814,146.507751
3708,2700,KYWONG,NSW,Riverina,-35.012403,146.735673
3709,2700,MORUNDAH,NSW,Riverina,-34.9365564,146.3057095
3710,2700,NARRANDERA,NSW,Riverina,-34.7379824,146.557684
3711,2700,PAYNTERS SIDING,NSW,Riverina,-34.68342,146.5266199
3712,2700,SANDIGO,NSW,Riverina,-34.90435,146.6236837
3713,2700,UROLY,NSW,Riverina,-34.7874,146.368
3714,2700,WIDGIEWA,NSW,Riverina,-35.047201,146.198629
20621,2701,BERRY JERRY,NSW,Riverina,-34.697,147.211
3715,2701,COOLAMON,NSW,Riverina,-34.8195243,147.2005423
3716,2701,METHUL,NSW,Riverina,-34.6111343,147.0433806
3717,2701,RANNOCK,NSW,Riverina,-34.6484537,147.2553956
3718,2701,TOOYAL,NSW,Riverina,-34.8759428,147.2206664
3719,2702,GANMAIN,NSW,Riverina,-34.7932199,147.0336982
3720,2703,YANCO,NSW,Riverina,-34.6034853,146.4096741
3721,2705,BROBENAH,NSW,Riverina,-34.3737567,146.4350699
3722,2705,CALORAFIELD,NSW,Riverina,-34.4405485,146.2264362
3723,2705,CORBIE HILL,NSW,Riverina,-34.566667,146.45
3724,2705,GOGELDRIE,NSW,Riverina,-34.5677558,146.3079628
3725,2705,LEETON,NSW,Riverina,-34.566667,146.4
3726,2705,MERUNGLE HILL,NSW,Riverina,-34.6,146.433333
3727,2705,MURRAMI,NSW,Riverina,-34.389773,146.2838546
3728,2705,STANBRIDGE,NSW,Riverina,-34.5175,146.235556
3729,2705,WAMOON,NSW,Riverina,-34.53185,146.331813
3730,2705,WHITTON,NSW,Riverina,-34.5180834,146.1822492
3731,2706,DARLINGTON POINT,NSW,Riverina,-34.6280192,145.8690603
3732,2707,ARGOON,NSW,Riverina,-34.9181528,145.6571909
3733,2707,COLEAMBALLY,NSW,Riverina,-34.8053864,145.882762
3734,2708,ALBURY MSC,NSW,Riverina,-36.0737,146.914
3735,2708,MURRAY REGION MC,NSW,Riverina,-35.3861,143.744
3736,2710,BARRATTA,NSW,Riverina,-35.1550596,144.3826416
3737,2710,BENARCA,NSW,Riverina,-35.9804575,144.7306816
3738,2710,BIRGANBIGIL,NSW,Riverina,-35.5069296,145.1366979
3739,2710,BOOROORBAN,NSW,Riverina,-34.9450834,144.7563681
3740,2710,BRASSI,NSW,Riverina,-35.526457,144.665465
20622,2710,BULLATALE,NSW,Riverina,-35.7384059,145.0806053
3741,2710,CALDWELL,NSW,Riverina,-35.6507019,144.4362992
3742,2710,CALIMO,NSW,Riverina,-35.4908276,144.6423806
3743,2710,CONARGO,NSW,Riverina,-35.3060245,145.17386
3744,2710,COREE,NSW,Riverina,-35.2947801,145.4791841
3745,2710,CORNALLA,NSW,Riverina,-35.6646946,145.0432999
3746,2710,DENILIQUIN,NSW,Riverina,-35.5282408,144.9565781
22836,2710,DENILIQUIN NORTH,NSW,Riverina,-35.5255,144.981
3747,2710,GULPA,NSW,Riverina,-35.757605,144.8984089
3748,2710,HARTWOOD,NSW,Riverina,-35.3431724,145.3493257
3749,2710,HILL PLAIN,NSW,Riverina,-35.6488911,144.8559238
3750,2710,JIMARINGLE,NSW,Riverina,-35.4711,144.393
3751,2710,LINDIFFERON,NSW,Riverina,-35.4485398,145.1848463
3752,2710,MATHOURA,NSW,Riverina,-35.816667,144.9
3753,2710,MAYRUNG,NSW,Riverina,-35.5000747,145.3513362
3754,2710,MOIRA,NSW,Riverina,-35.936845,144.8991211
3468,2710,MOONAHCULLAH,NSW,Riverina,-35.247342,144.9611836
3469,2710,MOONBRIA,NSW,Riverina,-35.1233564,145.4453385
3470,2710,MORAGO,NSW,Riverina,-35.3900039,144.7542534
3471,2710,PRETTY PINE,NSW,Riverina,-35.408837,144.8724343
3472,2710,STEAM PLAINS,NSW,Riverina,-34.9831556,145.2816833
3473,2710,STUD PARK,NSW,Riverina,-35.4012945,144.9807567
3474,2710,WAKOOL,NSW,Riverina,-35.4689681,144.3887437
3475,2710,WANDOOK,NSW,Riverina,-35.413065,145.0496821
3476,2710,WANGANELLA,NSW,Riverina,-35.2950052,144.9057903
3477,2710,WARRAGOON,NSW,Riverina,-35.6050463,145.1682841
3478,2710,WILLURAH,NSW,Riverina,-34.9696074,145.1076828
3479,2710,YALLAKOOL,NSW,Riverina,-35.5289038,144.4586477
3480,2711,BOOLIGAL,NSW,Riverina,-33.8786708,144.8775408
3481,2711,CARRATHOOL,NSW,Riverina,-34.4425382,145.426742
20623,2711,CLARE,NSW,Riverina,-33.5049312,143.9680398
20624,2711,CORRONG,NSW,Riverina,-34.0303966,144.4595274
3482,2711,GUNBAR,NSW,Riverina,-33.6696735,145.2706603
3483,2711,HAY,NSW,Riverina,-34.500507,144.8451177
3484,2711,HAY SOUTH,NSW,Riverina,-34.5206191,144.8409797
20625,2711,KERI KERI,NSW,Riverina,-34.7743166,143.9836534
3485,2711,MAUDE,NSW,Riverina,-34.4793669,144.3007209
3486,2711,ONE TREE,NSW,Riverina,-34.1972261,145.1822816
3487,2711,OXLEY,NSW,Riverina,-34.196684,144.1050964
20626,2711,WAUGORAH,NSW,Riverina,-34.5092885,143.8100583
20627,2711,YANGA,NSW,Riverina,-34.7395134,143.7165278
3488,2712,BERRIGAN,NSW,Shepparton,-35.6658838,145.8064607
3489,2712,BOOMANOOMANA,NSW,Shepparton,-35.9436241,145.9217479
3490,2713,BLIGHTY,NSW,Murray,-35.6179566,145.3340505
3491,2713,FINLEY,NSW,Murray,-35.641995,145.5706233
3492,2713,LOGIE BRAE,NSW,Murray,-35.4633122,145.5752889
3493,2713,MYRTLE PARK,NSW,Murray,-35.547366,145.4438947
3494,2713,RETREAT,NSW,Murray,-35.5967,145.387
20628,2714,ARATULA,NSW,Shepparton,-35.7742487,145.2868562
3495,2714,PINE LODGE,NSW,Shepparton,-35.7066638,145.4049297
3496,2714,TOCUMWAL,NSW,Shepparton,-35.8103782,145.5727903
3497,2714,TUPPAL,NSW,Shepparton,-35.6604843,145.2245615
20629,2715,ARUMPO,NSW,North West,-33.5283494,143.3042784
3498,2715,BALRANALD,NSW,North West,-34.6394376,143.5629137
3499,2715,HATFIELD,NSW,North West,-33.7469814,143.6846492
20630,2715,KYALITE,NSW,North West,-34.9362,143.467
20631,2715,MUNGO,NSW,North West,-33.7600797,143.0969442
3500,2715,PENARIE,NSW,North West,-34.4081113,143.6126174
3501,2715,THE VALE,NSW,North West,-33.731,143.218
3502,2716,COREE SOUTH,NSW,Riverina,-35.2947801,145.4791841
3503,2716,FOUR CORNERS,NSW,Riverina,-34.8195638,145.4363089
20632,2716,GALA VALE,NSW,Riverina,-34.9435,145.791
3504,2716,JERILDERIE,NSW,Riverina,-35.3523724,145.7376964
3505,2716,MABINS WELL,NSW,Riverina,-34.9068595,145.5256548
20633,2716,MAIRJIMMY,NSW,Riverina,-35.4724,145.747
20634,2717,COOMEALLA,NSW,Murray,-34.0975,142.052
3506,2717,DARETON,NSW,Murray,-34.0943674,142.0400808
3507,2720,ARGALONG,NSW,Riverina,-35.3215297,148.4367764
3508,2720,BLOWERING,NSW,Riverina,-35.5031508,148.2584179
3509,2720,BOGONG PEAKS WILDERNESS,NSW,Riverina,-35.5230523,148.383775
3510,2720,BOMBOWLEE,NSW,Riverina,-35.2628886,148.2462596
3511,2720,BOMBOWLEE CREEK,NSW,Riverina,-35.2752218,148.3257065
3512,2720,BUDDONG,NSW,Riverina,-35.6587745,148.2338797
20635,2720,COURAGAGO,NSW,Riverina,-35.10452,148.4871109
3513,2720,COURAJAGO,NSW,Riverina,-35.421,148.28
3514,2720,GADARA,NSW,Riverina,-35.3093578,148.1213252
3515,2720,GILMORE,NSW,Riverina,-35.420992,148.1771902
3516,2720,GOCUP,NSW,Riverina,-35.254692,148.189648
3517,2720,GOOBARRAGANDRA,NSW,Riverina,-35.381233,148.4319955
3518,2720,JONES BRIDGE,NSW,Riverina,-35.3715596,148.2548073
3519,2720,KILLIMICAT,NSW,Riverina,-35.2169273,148.2316589
3520,2720,LACMALAC,NSW,Riverina,-35.3094066,148.2737413
3521,2720,LITTLE RIVER,NSW,Riverina,-35.3245408,148.2850854
3522,2720,MIDWAY,NSW,Riverina,-35.421,148.28
3523,2720,MINJARY,NSW,Riverina,-35.2082691,148.1576164
3524,2720,MUNDONGO,NSW,Riverina,-35.2963382,148.2836604
3525,2720,PINBEYAN,NSW,Riverina,-35.705564,148.3972304
3526,2720,RED HILL,NSW,Riverina,-35.1584875,148.3723258
3527,2720,TALBINGO,NSW,Riverina,-35.5821883,148.3035728
3528,2720,TUMORRAMA,NSW,Riverina,-35.1802839,148.4762028
3529,2720,TUMUT,NSW,Riverina,-35.3207508,148.2325033
3530,2720,TUMUT PLAINS,NSW,Riverina,-35.3320928,148.2633556
3531,2720,WEREBOLDERA,NSW,Riverina,-35.3987242,148.2415592
3532,2720,WERMATONG,NSW,Riverina,-35.3679429,148.2815228
3533,2720,WINDOWIE,NSW,Riverina,-35.3743362,148.1324118
3534,2720,WYANGLE,NSW,Riverina,-35.237907,148.3110955
3535,2720,YARRANGOBILLY,NSW,Riverina,-35.6804894,148.4931281
3536,2721,BLAND,NSW,Central West,-34.011237,147.6346841
3537,2721,QUANDIALLA,NSW,Central West,-34.0115381,147.7406375
3538,2722,BONGALONG,NSW,Riverina,-34.8181034,148.1128361
3539,2722,BONGONGALONG,NSW,Riverina,-34.93,148.06
3540,2722,BRUNGLE,NSW,Riverina,-35.1443875,148.2288102
3541,2722,BRUNGLE CREEK,NSW,Riverina,-35.1428513,148.2957738
3542,2722,BURRA,NSW,Riverina,-34.9287,148.059
20636,2722,BURRA CREEK,NSW,Riverina,-34.8892993,148.0950036
3543,2722,DARBALARA,NSW,Riverina,-35.0612981,148.247328
3544,2722,EDWARDSTOWN,NSW,Riverina,-35.1221105,148.0844062
3545,2722,GUNDAGAI,NSW,Riverina,-35.0566492,148.102061
3546,2722,JACKALASS,NSW,Riverina,-35.2390875,148.240018
3547,2722,JONES CREEK,NSW,Riverina,-35.0228648,148.0362722
3548,2722,MUTTAMA,NSW,Riverina,-34.8190857,148.1316421
3549,2722,NANGUS,NSW,Riverina,-35.0069855,147.8814639
3550,2722,RENO,NSW,Riverina,-35.0114655,148.0214514
3551,2722,SOUTH GUNDAGAI,NSW,Riverina,-35.087486,148.1387577
3552,2722,TARRABANDRA,NSW,Riverina,-35.0628272,148.1770112
3553,2722,WAGRAGOBILLY,NSW,Riverina,-35.0990309,148.275845
3554,2722,WILLIE PLOMA,NSW,Riverina,-35.1150869,148.0512119
3555,2725,STOCKINBINGAL,NSW,Riverina,-34.4822804,147.848103
3556,2726,BUNDARBO,NSW,Capital Region,-34.8459524,148.3509697
20637,2726,COONEYS CREEK,NSW,Capital Region,-34.7326,148.264
3557,2726,JUGIONG,NSW,Capital Region,-34.8132389,148.3339038
3558,2727,ADJUNGBILLY,NSW,Riverina,-35.0518395,148.4401655
3559,2727,COOLAC,NSW,Riverina,-35.0518395,148.4401655
20638,2727,GOBARRALONG,NSW,Riverina,-35.0518395,148.4401655
3560,2727,MINGAY,NSW,Riverina,-34.9889191,148.1583987
3561,2729,ADELONG,NSW,Riverina,-35.31111,148.0658223
3562,2729,BACK CREEK,NSW,Riverina,-29.0304,151.798
3563,2729,BANGADANG,NSW,Riverina,-35.2569981,147.9684638
3564,2729,BLACK CREEK,NSW,Riverina,-35.3181258,148.034778
3565,2729,CALIFAT,NSW,Riverina,-35.2466062,148.0992709
3566,2729,COOLEYS CREEK,NSW,Riverina,-35.341289,148.0925141
3567,2729,DARLOW,NSW,Riverina,-35.3366443,147.9935113
3568,2729,ELLERSLIE,NSW,Riverina,-35.2892866,147.9072015
3569,2729,GRAHAMSTOWN,NSW,Riverina,-35.2596484,148.0423794
3570,2729,MOUNT ADRAH,NSW,Riverina,-35.2045413,147.8899833
3571,2729,MOUNT HOREB,NSW,Riverina,-35.2080088,148.0341042
3572,2729,MUNDARLO,NSW,Riverina,-35.088593,147.8243307
3573,2729,SANDY GULLY,NSW,Riverina,-35.2766249,148.0335263
3574,2729,SHARPS CREEK,NSW,Riverina,-35.3848734,148.0422017
3575,2729,THE GROVE,NSW,Riverina,-35.3086,148.065
3576,2729,TUMBLONG,NSW,Riverina,-35.15,148
3577,2729,WESTWOOD,NSW,Riverina,-35.3662399,147.9738412
3578,2729,WONDALGA,NSW,Riverina,-35.3805623,148.0992716
3579,2729,YAVEN CREEK,NSW,Riverina,-35.5030621,147.9428892
3580,2730,BAGO,NSW,Riverina,-35.5613947,147.9549883
3581,2730,BATLOW,NSW,Riverina,-35.516667,148.15
3582,2730,GREEN HILLS,NSW,Riverina,-35.5462815,148.0292474
3583,2730,KUNAMA,NSW,Riverina,-35.5481687,148.0925141
3584,2730,LOWER BAGO,NSW,Riverina,-35.5613947,147.9549883
3585,2731,BUNNALOO,NSW,Shepparton,-35.8076446,144.6406884
3586,2731,MOAMA,NSW,Shepparton,-36.1074189,144.7554298
3587,2731,TANTONAN,NSW,Shepparton,-35.7069505,144.6278498
20639,2731,THYRA,NSW,Shepparton,-35.8084538,144.7203689
3588,2731,WOMBOOTA,NSW,Shepparton,-35.9228017,144.6386313
3589,2732,BARHAM,NSW,North West,-35.6249666,144.1386071
3590,2732,BURRABOI,NSW,North West,-35.3426438,144.3956143
20640,2732,COBRAMUNGA,NSW,North West,-35.4854726,143.8940203
20641,2732,GONN,NSW,North West,-35.5144182,144.076281
3591,2732,NOORONG,NSW,North West,-35.3628792,144.0673745
3592,2732,THULE,NSW,North West,-35.6371056,144.3521201
3593,2732,TULLAKOOL,NSW,North West,-35.4264532,144.2071203
3594,2733,DHURAGOON,NSW,Murray,-35.1565934,144.188908
3595,2733,MOULAMEIN,NSW,Murray,-35.0887315,144.0341887
3596,2733,NIEMUR,NSW,Murray,-35.1698177,144.2316663
3597,2733,PEREKERTEN,NSW,Murray,-34.9289,143.84
3598,2734,COOBOOL,NSW,North West,-35.1178,143.78
3599,2734,CUNNINYEUK,NSW,North West,-35.2461177,143.9061779
3600,2734,DILPURRA,NSW,North West,-35.2079213,143.6948922
3601,2734,KYALITE,NSW,North West,-34.9362499,143.46717
20642,2734,MALLAN,NSW,North West,-35.1244,143.692
3602,2734,MELLOOL,NSW,North West,-35.4198516,143.7901213
20643,2734,MOOLPA,NSW,North West,-35.0003762,143.6695688
20644,2734,MURRAY DOWNS,NSW,North West,-35.385,143.648
3603,2734,NACURRIE,NSW,North West,-35.2648,143.953
3604,2734,SPEEWA ISLAND,NSW,North West,-35.2005,143.49
3605,2734,STONY CROSSING,NSW,North West,-35.0840352,143.5453009
20645,2734,TOORANIE,NSW,North West,-35.0195077,143.6602855
3606,2734,TUELOGA,NSW,North West,-35.1213,143.631
3607,2734,WETUPPA,NSW,North West,-35.3584587,143.8980918
3608,2735,KORALEIGH,NSW,North West,-35.154,143.499
20646,2735,SPEEWA,NSW,North West,-35.2022423,143.5223154
3609,2736,GOODNIGHT,NSW,Murray,-34.9596954,143.337473
3610,2736,TOOLEYBUC,NSW,Murray,-35.0211961,143.3454071
5584,2737,BENANEE,NSW,Murray,-34.513995,142.848756
5585,2737,EUSTON,NSW,Murray,-34.566667,142.733333
5586,2738,GOL GOL,NSW,North West,-34.166667,142.216667
20647,2738,MALLEE,NSW,North West,-34.4507,142.52
5587,2738,MONAK,NSW,North West,-34.2936557,142.2835837
17686,2738,PARINGI,NSW,North West,-34.3244,142.352
5588,2738,TRENTHAM CLIFFS,NSW,North West,-34.216667,142.25
20648,2739,BOEILL CREEK,NSW,Murray,-34.1433,142.12
5589,2739,BURONGA,NSW,Murray,-34.1628197,142.1965402
20649,2739,MOURQUONG,NSW,Murray,-34.1386,142.163
5590,2745,GLENMORE PARK,NSW,Sydney - South West,-33.79,150.676
5591,2745,GREENDALE,NSW,Sydney - South West,-33.92,150.67
5592,2745,LUDDENHAM,NSW,Sydney - South West,-33.8807,150.7146
5593,2745,MULGOA,NSW,Sydney - South West,-33.8461,150.6525
5594,2745,REGENTVILLE,NSW,Sydney - South West,-33.7711622,150.6604462
5595,2745,WALLACIA,NSW,Sydney - South West,-33.865,150.64
20650,2747,CADDENS,NSW,Sydney - Outer West and Blue Mountains,-33.7745,150.737
5596,2747,CAMBRIDGE GARDENS,NSW,Sydney - Outer West and Blue Mountains,-33.738,150.721
5597,2747,CAMBRIDGE PARK,NSW,Sydney - Outer West and Blue Mountains,-33.748333,150.734444
5598,2747,CLAREMONT MEADOWS,NSW,Sydney - Outer West and Blue Mountains,-33.779,150.753
20651,2747,JORDAN SPRINGS,NSW,Sydney - Outer West and Blue Mountains,-33.724,150.728
5599,2747,KINGSWOOD,NSW,Sydney - Outer West and Blue Mountains,-33.759,150.72
5600,2747,LLANDILO,NSW,Sydney - Outer West and Blue Mountains,-33.7061,150.7453
24020,2747,SHANE PARK,NSW,Sydney - Outer West and Blue Mountains,-33.7745,150.737
5601,2747,SHANES PARK,NSW,Sydney - Outer West and Blue Mountains,-33.71118,150.77224
5602,2747,WERRINGTON,NSW,Sydney - Outer West and Blue Mountains,-33.75943,150.74708
5603,2747,WERRINGTON COUNTY,NSW,Sydney - Outer West and Blue Mountains,-33.7478023,150.7475824
5604,2747,WERRINGTON DOWNS,NSW,Sydney - Outer West and Blue Mountains,-33.7391,150.7273
5605,2748,ORCHARD HILLS,NSW,Sydney - Outer West and Blue Mountains,-33.818067,150.7330562
5606,2749,CASTLEREAGH,NSW,Sydney - Outer West and Blue Mountains,-33.6719,150.6784
5607,2749,CRANEBROOK,NSW,Sydney - Outer West and Blue Mountains,-33.72088,150.71302
5608,2750,EMU HEIGHTS,NSW,Sydney - Outer West and Blue Mountains,-33.73521,150.6503
5609,2750,EMU PLAINS,NSW,Sydney - Outer West and Blue Mountains,-33.75206,150.65967
5610,2750,JAMISONTOWN,NSW,Sydney - Outer West and Blue Mountains,-33.76829,150.67238
5611,2750,LEONAY,NSW,Sydney - Outer West and Blue Mountains,-33.76506,150.64568
5612,2750,PENRITH,NSW,Sydney - Outer West and Blue Mountains,-33.7506759,150.687674
5613,2750,PENRITH PLAZA,NSW,Sydney - Outer West and Blue Mountains,-33.7513421,150.6934793
5614,2750,PENRITH SOUTH,NSW,Sydney - Outer West and Blue Mountains,-33.7715054,150.7011034
5615,2750,SOUTH PENRITH,NSW,Sydney - Outer West and Blue Mountains,-33.7715054,150.7011034
5616,2751,PENRITH,NSW,Sydney - Outer West and Blue Mountains,-33.7506759,150.687674
5617,2752,SILVERDALE,NSW,Sydney - South West,-33.9056974,150.6144729
5618,2752,WARRAGAMBA,NSW,Sydney - South West,-33.891667,150.603333
5619,2753,AGNES BANKS,NSW,Sydney - Outer West and Blue Mountains,-33.61529,150.71616
5620,2753,BOWEN MOUNTAIN,NSW,Sydney - Outer West and Blue Mountains,-33.5743352,150.6277834
5621,2753,GROSE VALE,NSW,Sydney - Outer West and Blue Mountains,-33.584,150.674
5622,2753,GROSE WOLD,NSW,Sydney - Outer West and Blue Mountains,-33.598611,150.684722
5623,2753,HOBARTVILLE,NSW,Sydney - Outer West and Blue Mountains,-33.60458,150.74298
5624,2753,LONDONDERRY,NSW,Sydney - Outer West and Blue Mountains,-33.6485,150.7355
5625,2753,RICHMOND,NSW,Sydney - Outer West and Blue Mountains,-33.6,150.75
20652,2753,RICHMOND LOWLANDS,NSW,Sydney - Outer West and Blue Mountains,-33.5824255,150.7504879
5626,2753,YARRAMUNDI,NSW,Sydney - Outer West and Blue Mountains,-33.6222,150.6709
5627,2754,NORTH RICHMOND,NSW,Sydney - Outer West and Blue Mountains,-33.5817778,150.7150959
5628,2754,TENNYSON,NSW,Sydney - Outer West and Blue Mountains,-33.536944,150.7375
5629,2754,THE SLOPES,NSW,Sydney - Outer West and Blue Mountains,-33.5328009,150.7069125
5631,2756,BLIGH PARK,NSW,Sydney - Outer West and Blue Mountains,-33.638,150.799
5632,2756,CATTAI,NSW,Sydney - Outer West and Blue Mountains,-33.5561,150.91205
5633,2756,CENTRAL COLO,NSW,Sydney - Outer West and Blue Mountains,-33.416667,150.783333
5634,2756,CLARENDON,NSW,Sydney - Outer West and Blue Mountains,-33.6117,150.78707
5635,2756,COLO,NSW,Sydney - Outer West and Blue Mountains,-33.416667,150.8
5636,2756,COLO HEIGHTS,NSW,Sydney - Outer West and Blue Mountains,-33.369,150.722
5637,2756,CORNWALLIS,NSW,Sydney - Outer West and Blue Mountains,-33.592,150.812
20653,2756,CUMBERLAND REACH,NSW,Sydney - Outer West and Blue Mountains,-33.456,150.896
5638,2756,EBENEZER,NSW,Sydney - Outer West and Blue Mountains,-33.5318,150.8679
5639,2756,FREEMANS REACH,NSW,Sydney - Outer West and Blue Mountains,-33.56146,150.79787
5640,2756,GLOSSODIA,NSW,Sydney - Outer West and Blue Mountains,-33.53432,150.78231
5641,2756,LEETS VALE,NSW,Sydney - Outer West and Blue Mountains,-33.432,150.951
5642,2756,LOWER PORTLAND,NSW,Sydney - Outer West and Blue Mountains,-33.442,150.879
5643,2756,MAROOTA,NSW,Sydney - Outer West and Blue Mountains,-33.4540456,150.9889238
5644,2756,MCGRATHS HILL,NSW,Sydney - Outer West and Blue Mountains,-33.61939,150.84304
5645,2756,MELLONG,NSW,Sydney - Outer West and Blue Mountains,-33.1687728,150.6820221
5646,2756,MULGRAVE,NSW,Sydney - Outer West and Blue Mountains,-33.615,150.828
5647,2756,PITT TOWN,NSW,Sydney - Outer West and Blue Mountains,-33.5816502,150.8667511
20654,2756,PITT TOWN BOTTOMS,NSW,Sydney - Outer West and Blue Mountains,-33.5840997,150.8463985
5648,2756,SACKVILLE,NSW,Sydney - Outer West and Blue Mountains,-33.4876359,150.8696588
